Title,Price,Location,BasicsData,Equipment
Audi A6 Avant 45 TDI quattro Sport S-Line Aut. Kombi / Family Van,€ 42.990,"Südautobahnstraße 3 2512 Tribuswinkel Baden, Niederösterreich ","{'Erstzulassung': '7/2018', 'Getriebeart': 'Automatik', 'Kilometerstand': '76.120 km', 'Leistung': '231 PS (170 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Android Auto', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tempomat', 'Zentralverriegelung']"
"Audi A7 Sportback 3,0 TDI quattro Aut. S-LINE PLUS*H... Limousine",€ 29.900,Egger Lienz Straße 1c 6020 Innsbruck Tirol ,"{'Erstzulassung': '3/2015', 'Getriebeart': 'Automatik', 'Kilometerstand': '218.000 km', 'Leistung': '320 PS (235 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '162 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '2.967 ccm', 'Zylinder': '6', 'Anzahl Türen': '5', 'Anzahl Sitze': '4', 'Verbrauch': '6,10 l/100km', 'Außenfarbe': 'Weiß', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Schiebedach', 'Schisack', 'Seitenairbags', 'Servolenkung', 'Sitzheizung', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Teilautonomes Fahren', 'Tempomat', 'Zentralverriegelung']"
Audi Q8 50 TDI quattro Kombi / Family Van,€ 104.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '2/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '15.789 km', 'Leistung': '286 PS (210 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '221 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi Q5 Sportback 40 TDI quattro S line SUV / Geländewagen,€ 71.990,"Gewerbepark 9 8792 Sankt Peter-Freienstein Leoben, Steiermark ","{'Erstzulassung': '7/2022', 'Kilometerstand': '300 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '174 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
Audi Q5 40 TDI ultra quattro Sport SUV / Geländewagen,€ 44.450,Uhlandstrasse 61 4600 Wels Oberösterreich ,"{'Erstzulassung': '6/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '69.387 km', 'Leistung': '190 PS (140 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '148 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lenkradheizung', 'Lichtsensor', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Tempomat']"
Audi Q5 50 TFSI e quattro S line SUV / Geländewagen,€ 64.990,"Gniebing 84 8330 Feldbach Südoststeiermark, Steiermark ","{'Erstzulassung': '2/2023', 'Getriebeart': 'Automatik', 'Kilometerstand': '3.600 km', 'Leistung': '265 PS (195 kW)', 'Treibstoff': 'Hybrid Elektro/Benzin', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '39 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.984 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Tempomat']"
Audi A6 Avant 3.0 TDI quattro intense Kombi / Family Van,€ 28.980,"Birkenstrasse 18 6380 St. Johann in Tirol Kitzbühel, Tirol ","{'Erstzulassung': '7/2016', 'Getriebeart': 'Automatik', 'Kilometerstand': '96.214 km', 'Leistung': '272 PS (200 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '138 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Schisack', 'Seitenairbags', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Tempomat']"
Audi A6 audi a6 s6 2.5 tdi Limousine,€ 850,"1110 Wien, 11. Bezirk, Simmering ","{'Erstzulassung': '10/2001', 'Kilometerstand': '288.000 km', 'Leistung': '155 PS (114 kW)', 'Treibstoff': 'Diesel', 'Getriebeart': 'Automatik', 'Antrieb': 'Vorderrad', 'Außenfarbe': 'Silber', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '5', 'Fahrzeugtyp': 'Limousine', 'Anzahl Sitze': '5', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '10.2023'}",
Audi Q5 40 TDI quattro S-tronic SUV / Geländewagen,€ 42.987,"Saglstraße 69 c 6410 Telfs Innsbruck-Land, Tirol ","{'Erstzulassung': '8/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '54.800 km', 'Leistung': '190 PS (140 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '144 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '5,40 l/100km', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie bis': '3 Jahre', 'Pickerl gültig bis': '08.2024', 'Garantie': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Leasingfähig', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A6 RS6 Avant performance 4,0#TFSI#Tiptronic#ACC#Pano#LED#Head-UP# Kombi / Family Van",€ 94.990,"Betriebsstraße 1 3661 Artstetten Melk, Niederösterreich ","{'Erstzulassung': '8/2018', 'Getriebeart': 'Automatik', 'Kilometerstand': '68.000 km', 'Leistung': '605 PS (445 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '223 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '3.993 ccm', 'Zylinder': '8', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '9,60 l/100km', 'Außenfarbe': 'Silber', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '8.2023', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Android Auto', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Handy induktiv laden', 'Head-Up-Display', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Komfortfahrwerk', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Schiebedach', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sperrdifferential', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkelassistent', 'Zentralverriegelung']"
Audi A6 Avant 40 TDI Sport Kombi / Family Van,€ 54.880,Kärntnerstrasse 234 8045 Graz Steiermark ,"{'Erstzulassung': '8/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '250 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'CO₂-Ausstoß': '149 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Seitenairbags', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Tempomat']"
"Audi A6 RS6 Avant performance 4,0 TFSI COD tiptronic Kombi / Family Van",€ 74.990,"Hönigtaler Straße 46 8301 Kainbach Graz-Umgebung, Steiermark ","{'Erstzulassung': '1/2016', 'Getriebeart': 'Automatik', 'Kilometerstand': '137.213 km', 'Leistung': '605 PS (445 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '223 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '3.993 ccm', 'Zylinder': '8', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '9,60 l/100km', 'Außenfarbe': 'Blau', 'Abgasnorm': 'EURO 6', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Head-Up-Display', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Rückfahrkamera', 'Schiebedach', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi e-tron SB 55 S-line quattro - Leasingfähig SUV / Geländewagen,€ 85.000,"Brunnenweg 24 7532 Litzelsdorf Oberwart, Burgenland ","{'Erstzulassung': '03/2022', 'Vorbesitzer': '1', 'Getriebeart': 'Automatik', 'Kilometerstand': '11.000 km', 'Leistung': '408 PS (300 kW)', 'Treibstoff': 'Elektro', 'Antrieb': 'Allrad', 'Zustand': 'Jahreswagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Zylinder': '0', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '03.2025', 'Garantie': '', 'MwSt. ausweisbar': '', 'Leasingfähig': '', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Handy induktiv laden', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Komfortfahrwerk', 'Kurvenfahrlicht', 'Laserlicht', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Notbremsassistent', 'Notrufsystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schiebedach', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Teilautonomes Fahren', 'Tempomat', 'Totwinkelassistent', 'Winterpaket', 'Zentralverriegelung']"
Audi Q5 Sportback 40 TDI quattro S line SUV / Geländewagen,€ 74.890,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '8/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '12.500 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '175 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat']"
Audi Q3 Sportback 40 TFSI quattro S line ext. SUV / Geländewagen,€ 63.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '7/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '20.356 km', 'Leistung': '190 PS (140 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '186 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.984 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tempomat']"
Audi A6 allroad 55 TDI quattro Kombi / Family Van,€ 98.990,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '11/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '5.000 km', 'Leistung': '344 PS (253 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '194 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Dachreling', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat']"
Audi A3 Sportback 30 TDI intense Limousine,€ 32.499,Gewerberied 4 7350 Oberpullendorf Burgenland ,"{'Erstzulassung': '11/2022', 'Getriebeart': 'Schaltgetriebe', 'Kilometerstand': '4.316 km', 'Leistung': '116 PS (85 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'CO₂-Ausstoß': '116 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Radio', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Tempomat']"
Audi A3 SB 35 TDI advanced S-tronic * Mod.2021* Limousine,€ 32.984,"Saglstraße 69 c 6410 Telfs Innsbruck-Land, Tirol ","{'Erstzulassung': '12/2020', 'Vorbesitzer': '1', 'Getriebeart': 'Automatik', 'Kilometerstand': '25.700 km', 'Leistung': '150 PS (110 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'CO₂-Ausstoß': '123 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Silber', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie bis': '3 Jahre', 'Pickerl gültig bis': '12.2023', 'Garantie': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Kurvenfahrlicht', 'Leasingfähig', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lenkradheizung', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Tagfahrlicht', 'Teilautonomes Fahren', 'Tempomat']"
